csd_code,municipality,region,year,bedroom_type,avg_monthly_rent,quality_flag,quality_level,yoy_change_pct,rent_in_2025_dollars,rent_index_2015_100
3519036,Markham,York,2019,1 Bedroom,1373.0,a,Excellent,13.2,1646.0,125.7
3519036,Markham,York,2019,2 Bedroom,1544.0,a,Excellent,9.7,1851.0,122.8
3519036,Markham,York,2019,3 Bedroom,1639.0,a,Excellent,6.6,1965.0,117.0
3519036,Markham,York,2019,Studio,1029.0,b,Very good,,1234.0,
3519036,Markham,York,2019,Total,1483.0,a,Excellent,10.9,1778.0,123.9
3519036,Markham,York,2020,1 Bedroom,1439.0,a,Excellent,4.8,1720.0,131.8
3519036,Markham,York,2020,2 Bedroom,1600.0,a,Excellent,3.6,1912.0,127.3
3519036,Markham,York,2020,3 Bedroom,1668.0,a,Excellent,1.8,1993.0,119.1
3519036,Markham,York,2020,Total,1541.0,a,Excellent,3.9,1841.0,128.7
3519036,Markham,York,2021,1 Bedroom,1421.0,a,Excellent,-1.3,1651.0,130.1
3519036,Markham,York,2021,2 Bedroom,1547.0,a,Excellent,-3.3,1798.0,123.1
3519036,Markham,York,2021,3 Bedroom,1727.0,a,Excellent,3.5,2007.0,123.3
3519036,Markham,York,2021,Total,1503.0,a,Excellent,-2.5,1747.0,125.6
3519036,Markham,York,2022,1 Bedroom,1431.0,a,Excellent,0.7,1561.0,131.0
3519036,Markham,York,2022,2 Bedroom,1593.0,a,Excellent,3.0,1737.0,126.7
3519036,Markham,York,2022,3 Bedroom,1995.0,a,Excellent,15.5,2176.0,142.4
3519036,Markham,York,2022,Total,1554.0,a,Excellent,3.4,1695.0,129.8
3519036,Markham,York,2023,1 Bedroom,1541.0,a,Excellent,7.7,1613.0,141.1
3519036,Markham,York,2023,2 Bedroom,1677.0,a,Excellent,5.3,1756.0,133.4
3519036,Markham,York,2023,3 Bedroom,1880.0,a,Excellent,-5.8,1968.0,134.2
3519036,Markham,York,2023,Total,1630.0,a,Excellent,4.9,1707.0,136.2
3519036,Markham,York,2024,1 Bedroom,1742.0,a,Excellent,13.0,1774.0,159.5
3519036,Markham,York,2024,2 Bedroom,1893.0,a,Excellent,12.9,1927.0,150.6
3519036,Markham,York,2024,3 Bedroom,1984.0,a,Excellent,5.5,2020.0,141.6
3519036,Markham,York,2024,Total,1831.0,a,Excellent,12.3,1864.0,153.0
3519036,Markham,York,2025,1 Bedroom,1885.0,b,Very good,8.2,1885.0,172.6
3519036,Markham,York,2025,2 Bedroom,1996.0,c,Good,5.4,1996.0,158.8
3519036,Markham,York,2025,3 Bedroom,1969.0,a,Excellent,-0.8,1969.0,140.5
3519036,Markham,York,2025,Total,1942.0,b,Very good,6.1,1942.0,162.2
3519038,Richmond Hill,York,1990,1 Bedroom,543.0,a,Excellent,,1153.0,47.2
3519038,Richmond Hill,York,1990,2 Bedroom,636.0,a,Excellent,,1351.0,47.1
3519038,Richmond Hill,York,1990,3 Bedroom,799.0,a,Excellent,,1697.0,52.0
3519038,Richmond Hill,York,1990,Studio,456.0,a,Excellent,,969.0,50.7
3519038,Richmond Hill,York,1990,Total,601.0,a,Excellent,,1277.0,47.5
3519038,Richmond Hill,York,1991,1 Bedroom,551.0,b,Very good,1.5,1124.0,47.9
3519038,Richmond Hill,York,1991,2 Bedroom,641.0,a,Excellent,0.8,1307.0,47.5
3519038,Richmond Hill,York,1991,3 Bedroom,833.0,c,Good,4.3,1699.0,54.2
3519038,Richmond Hill,York,1991,Studio,480.0,c,Good,5.3,979.0,53.3
3519038,Richmond Hill,York,1991,Total,610.0,a,Excellent,1.5,1244.0,48.2
3519038,Richmond Hill,York,1992,1 Bedroom,579.0,a,Excellent,5.1,1170.0,50.3
3519038,Richmond Hill,York,1992,2 Bedroom,686.0,a,Excellent,7.0,1386.0,50.9
3519038,Richmond Hill,York,1992,3 Bedroom,868.0,a,Excellent,4.2,1754.0,56.4
3519038,Richmond Hill,York,1992,Studio,517.0,a,Excellent,7.7,1045.0,57.4
3519038,Richmond Hill,York,1992,Total,648.0,a,Excellent,6.2,1310.0,51.2
3519038,Richmond Hill,York,1993,1 Bedroom,613.0,a,Excellent,5.9,1219.0,53.3
3519038,Richmond Hill,York,1993,2 Bedroom,707.0,a,Excellent,3.1,1406.0,52.4
3519038,Richmond Hill,York,1993,3 Bedroom,865.0,a,Excellent,-0.3,1721.0,56.2
3519038,Richmond Hill,York,1993,Studio,528.0,a,Excellent,2.1,1050.0,58.7
3519038,Richmond Hill,York,1993,Total,670.0,a,Excellent,3.4,1333.0,53.0
3519038,Richmond Hill,York,1994,1 Bedroom,641.0,a,Excellent,4.6,1274.0,55.7
3519038,Richmond Hill,York,1994,2 Bedroom,731.0,a,Excellent,3.4,1453.0,54.2
3519038,Richmond Hill,York,1994,3 Bedroom,906.0,a,Excellent,4.7,1800.0,58.9
3519038,Richmond Hill,York,1994,Studio,545.0,a,Excellent,3.2,1083.0,60.6
3519038,Richmond Hill,York,1994,Total,697.0,a,Excellent,4.0,1385.0,55.1
3519038,Richmond Hill,York,1995,1 Bedroom,651.0,a,Excellent,1.6,1262.0,56.6
3519038,Richmond Hill,York,1995,2 Bedroom,749.0,a,Excellent,2.5,1453.0,55.5
3519038,Richmond Hill,York,1995,3 Bedroom,937.0,a,Excellent,3.4,1817.0,60.9
3519038,Richmond Hill,York,1995,Studio,545.0,a,Excellent,0.0,1057.0,60.6
3519038,Richmond Hill,York,1995,Total,712.0,a,Excellent,2.2,1381.0,56.3
3519038,Richmond Hill,York,1996,1 Bedroom,676.0,a,Excellent,3.8,1289.0,58.8
3519038,Richmond Hill,York,1996,2 Bedroom,772.0,a,Excellent,3.1,1473.0,57.2
3519038,Richmond Hill,York,1996,3 Bedroom,967.0,a,Excellent,3.2,1845.0,62.9
3519038,Richmond Hill,York,1996,Studio,551.0,a,Excellent,1.1,1051.0,61.2
3519038,Richmond Hill,York,1996,Total,735.0,a,Excellent,3.2,1402.0,58.1
3519038,Richmond Hill,York,1997,1 Bedroom,679.0,a,Excellent,0.4,1272.0,59.0
3519038,Richmond Hill,York,1997,2 Bedroom,787.0,a,Excellent,1.9,1475.0,58.3
3519038,Richmond Hill,York,1997,3 Bedroom,980.0,a,Excellent,1.3,1836.0,63.7
3519038,Richmond Hill,York,1997,Studio,580.0,a,Excellent,5.3,1087.0,64.4
3519038,Richmond Hill,York,1997,Total,746.0,a,Excellent,1.5,1398.0,59.0
3519038,Richmond Hill,York,1998,1 Bedroom,708.0,a,Excellent,4.3,1313.0,61.6
3519038,Richmond Hill,York,1998,2 Bedroom,829.0,a,Excellent,5.3,1537.0,61.5
3519038,Richmond Hill,York,1998,3 Bedroom,1026.0,a,Excellent,4.7,1902.0,66.7
3519038,Richmond Hill,York,1998,Studio,589.0,a,Excellent,1.6,1092.0,65.4
3519038,Richmond Hill,York,1998,Total,782.0,a,Excellent,4.8,1450.0,61.8
3519038,Richmond Hill,York,1999,1 Bedroom,735.0,a,Excellent,3.8,1336.0,63.9
3519038,Richmond Hill,York,1999,2 Bedroom,850.0,a,Excellent,2.5,1546.0,63.0
3519038,Richmond Hill,York,1999,3 Bedroom,1053.0,a,Excellent,2.6,1915.0,68.5
3519038,Richmond Hill,York,1999,Studio,621.0,a,Excellent,5.4,1129.0,69.0
3519038,Richmond Hill,York,1999,Total,806.0,a,Excellent,3.1,1466.0,63.7
3519038,Richmond Hill,York,2000,1 Bedroom,794.0,a,Excellent,8.0,1401.0,69.0
3519038,Richmond Hill,York,2000,2 Bedroom,923.0,a,Excellent,8.6,1629.0,68.4
3519038,Richmond Hill,York,2000,3 Bedroom,1143.0,a,Excellent,8.5,2017.0,74.3
3519038,Richmond Hill,York,2000,Studio,706.0,a,Excellent,13.7,1246.0,78.4
3519038,Richmond Hill,York,2000,Total,882.0,a,Excellent,9.4,1557.0,69.7
3519038,Richmond Hill,York,2001,1 Bedroom,813.0,a,Excellent,2.4,1392.0,70.7
3519038,Richmond Hill,York,2001,2 Bedroom,958.0,a,Excellent,3.8,1640.0,71.0
3519038,Richmond Hill,York,2001,3 Bedroom,1187.0,b,Very good,3.8,2032.0,77.2
3519038,Richmond Hill,York,2001,Studio,703.0,a,Excellent,-0.4,1203.0,78.1
3519038,Richmond Hill,York,2001,Total,894.0,a,Excellent,1.4,1530.0,70.7
3519038,Richmond Hill,York,2002,1 Bedroom,862.0,a,Excellent,6.0,1445.0,75.0
3519038,Richmond Hill,York,2002,2 Bedroom,1010.0,a,Excellent,5.4,1693.0,74.9
3519038,Richmond Hill,York,2002,3 Bedroom,1290.0,b,Very good,8.7,2163.0,83.9
3519038,Richmond Hill,York,2002,Studio,723.0,b,Very good,2.8,1212.0,80.3
3519038,Richmond Hill,York,2002,Total,946.0,a,Excellent,5.8,1586.0,74.8
3519038,Richmond Hill,York,2003,1 Bedroom,835.0,a,Excellent,-3.1,1359.0,72.6
3519038,Richmond Hill,York,2003,2 Bedroom,943.0,a,Excellent,-6.6,1534.0,69.9
3519038,Richmond Hill,York,2003,3 Bedroom,1077.0,b,Very good,-16.5,1753.0,70.0
3519038,Richmond Hill,York,2003,Studio,710.0,b,Very good,-1.8,1155.0,78.9
3519038,Richmond Hill,York,2003,Total,889.0,a,Excellent,-6.0,1447.0,70.3
3519038,Richmond Hill,York,2004,1 Bedroom,899.0,a,Excellent,7.7,1440.0,78.2
3519038,Richmond Hill,York,2004,2 Bedroom,1073.0,a,Excellent,13.8,1719.0,79.5
3519038,Richmond Hill,York,2004,3 Bedroom,1359.0,a,Excellent,26.2,2177.0,88.4
3519038,Richmond Hill,York,2004,Studio,785.0,a,Excellent,10.6,1257.0,87.2
3519038,Richmond Hill,York,2004,Total,1011.0,a,Excellent,13.7,1619.0,79.9
3519038,Richmond Hill,York,2005,1 Bedroom,884.0,a,Excellent,-1.7,1390.0,76.9
3519038,Richmond Hill,York,2005,2 Bedroom,1055.0,a,Excellent,-1.7,1659.0,78.2
3519038,Richmond Hill,York,2005,3 Bedroom,1287.0,a,Excellent,-5.3,2023.0,83.7
3519038,Richmond Hill,York,2005,Studio,782.0,a,Excellent,-0.4,1229.0,86.9
3519038,Richmond Hill,York,2005,Total,989.0,a,Excellent,-2.2,1555.0,78.2
3519038,Richmond Hill,York,2006,1 Bedroom,916.0,a,Excellent,3.6,1417.0,79.7
3519038,Richmond Hill,York,2006,2 Bedroom,1105.0,a,Excellent,4.7,1709.0,81.9
3519038,Richmond Hill,York,2006,3 Bedroom,1328.0,a,Excellent,3.2,2054.0,86.3
3519038,Richmond Hill,York,2006,Studio,793.0,a,Excellent,1.4,1227.0,88.1
3519038,Richmond Hill,York,2006,Total,1030.0,a,Excellent,4.1,1593.0,81.4
3519038,Richmond Hill,York,2007,1 Bedroom,910.0,a,Excellent,-0.7,1381.0,79.1
3519038,Richmond Hill,York,2007,2 Bedroom,1097.0,a,Excellent,-0.7,1665.0,81.3
3519038,Richmond Hill,York,2007,3 Bedroom,1368.0,a,Excellent,3.0,2077.0,88.9
3519038,Richmond Hill,York,2007,Studio,792.0,a,Excellent,-0.1,1202.0,88.0
3519038,Richmond Hill,York,2007,Total,1022.0,a,Excellent,-0.8,1551.0,80.8
3519038,Richmond Hill,York,2008,1 Bedroom,930.0,a,Excellent,2.2,1378.0,80.9
3519038,Richmond Hill,York,2008,2 Bedroom,1138.0,a,Excellent,3.7,1687.0,84.4
3519038,Richmond Hill,York,2008,3 Bedroom,1359.0,a,Excellent,-0.7,2014.0,88.4
3519038,Richmond Hill,York,2008,Studio,807.0,a,Excellent,1.9,1196.0,89.7
3519038,Richmond Hill,York,2008,Total,1060.0,a,Excellent,3.7,1571.0,83.8
3519038,Richmond Hill,York,2009,1 Bedroom,957.0,a,Excellent,2.9,1412.0,83.2
3519038,Richmond Hill,York,2009,2 Bedroom,1132.0,a,Excellent,-0.5,1670.0,83.9
3519038,Richmond Hill,York,2009,3 Bedroom,1372.0,a,Excellent,1.0,2024.0,89.2
3519038,Richmond Hill,York,2009,Studio,843.0,a,Excellent,4.5,1244.0,93.7
3519038,Richmond Hill,York,2009,Total,1072.0,a,Excellent,1.1,1582.0,84.7
3519038,Richmond Hill,York,2010,1 Bedroom,971.0,a,Excellent,1.5,1398.0,84.4
3519038,Richmond Hill,York,2010,2 Bedroom,1147.0,a,Excellent,1.3,1651.0,85.0
3519038,Richmond Hill,York,2010,3 Bedroom,1405.0,a,Excellent,2.4,2022.0,91.4
3519038,Richmond Hill,York,2010,Studio,829.0,a,Excellent,-1.7,1193.0,92.1
3519038,Richmond Hill,York,2010,Total,1072.0,a,Excellent,0.0,1543.0,84.7
3519038,Richmond Hill,York,2011,1 Bedroom,1015.0,a,Excellent,4.5,1418.0,88.3
3519038,Richmond Hill,York,2011,2 Bedroom,1210.0,a,Excellent,5.5,1691.0,89.7
3519038,Richmond Hill,York,2011,3 Bedroom,1476.0,a,Excellent,5.1,2063.0,96.0
3519038,Richmond Hill,York,2011,Studio,842.0,a,Excellent,1.6,1177.0,93.6
3519038,Richmond Hill,York,2011,Total,1132.0,a,Excellent,5.6,1582.0,89.5
3519038,Richmond Hill,York,2012,1 Bedroom,1020.0,a,Excellent,0.5,1404.0,88.7
3519038,Richmond Hill,York,2012,2 Bedroom,1240.0,a,Excellent,2.5,1707.0,91.9
3519038,Richmond Hill,York,2012,3 Bedroom,1453.0,a,Excellent,-1.6,2000.0,94.5
3519038,Richmond Hill,York,2012,Studio,827.0,a,Excellent,-1.8,1138.0,91.9
3519038,Richmond Hill,York,2012,Total,1147.0,a,Excellent,1.3,1579.0,90.7
3519038,Richmond Hill,York,2013,1 Bedroom,1047.0,a,Excellent,2.6,1424.0,91.0
3519038,Richmond Hill,York,2013,2 Bedroom,1239.0,a,Excellent,-0.1,1685.0,91.8
3519038,Richmond Hill,York,2013,3 Bedroom,1463.0,a,Excellent,0.7,1990.0,95.1
3519038,Richmond Hill,York,2013,Studio,870.0,a,Excellent,5.2,1183.0,96.7
3519038,Richmond Hill,York,2013,Total,1162.0,a,Excellent,1.3,1581.0,91.9
3519038,Richmond Hill,York,2014,1 Bedroom,1082.0,a,Excellent,3.3,1436.0,94.1
3519038,Richmond Hill,York,2014,2 Bedroom,1299.0,a,Excellent,4.8,1723.0,96.3
3519038,Richmond Hill,York,2014,3 Bedroom,1521.0,a,Excellent,4.0,2018.0,98.9
3519038,Richmond Hill,York,2014,Studio,877.0,a,Excellent,0.8,1164.0,97.4
3519038,Richmond Hill,York,2014,Total,1207.0,a,Excellent,3.9,1601.0,95.4
3519038,Richmond Hill,York,2015,1 Bedroom,1150.0,a,Excellent,6.3,1502.0,100.0
3519038,Richmond Hill,York,2015,2 Bedroom,1349.0,a,Excellent,3.8,1762.0,100.0
3519038,Richmond Hill,York,2015,3 Bedroom,1538.0,a,Excellent,1.1,2009.0,100.0
3519038,Richmond Hill,York,2015,Studio,900.0,a,Excellent,2.6,1176.0,100.0
3519038,Richmond Hill,York,2015,Total,1265.0,a,Excellent,4.8,1653.0,100.0
3519038,Richmond Hill,York,2016,1 Bedroom,1136.0,a,Excellent,-1.2,1454.0,98.8
3519038,Richmond Hill,York,2016,2 Bedroom,1327.0,a,Excellent,-1.6,1699.0,98.4
3519038,Richmond Hill,York,2016,3 Bedroom,1488.0,a,Excellent,-3.3,1905.0,96.7
3519038,Richmond Hill,York,2016,Studio,909.0,b,Very good,1.0,1164.0,101.0
3519038,Richmond Hill,York,2016,Total,1246.0,a,Excellent,-1.5,1595.0,98.5
3519038,Richmond Hill,York,2017,1 Bedroom,1154.0,a,Excellent,1.6,1447.0,100.3
3519038,Richmond Hill,York,2017,2 Bedroom,1393.0,a,Excellent,5.0,1747.0,103.3
3519038,Richmond Hill,York,2017,3 Bedroom,1631.0,a,Excellent,9.6,2046.0,106.0
3519038,Richmond Hill,York,2017,Studio,939.0,a,Excellent,3.3,1178.0,104.3
3519038,Richmond Hill,York,2017,Total,1292.0,a,Excellent,3.7,1621.0,102.1
3519038,Richmond Hill,York,2018,1 Bedroom,1146.0,a,Excellent,-0.7,1402.0,99.7
3519038,Richmond Hill,York,2018,2 Bedroom,1363.0,a,Excellent,-2.2,1667.0,101.0
3519038,Richmond Hill,York,2018,3 Bedroom,1591.0,b,Very good,-2.5,1946.0,103.4
3519038,Richmond Hill,York,2018,Studio,1020.0,b,Very good,8.6,1248.0,113.3
3519038,Richmond Hill,York,2018,Total,1282.0,a,Excellent,-0.8,1568.0,101.3
3519038,Richmond Hill,York,2019,1 Bedroom,1213.0,a,Excellent,5.8,1454.0,105.5
3519038,Richmond Hill,York,2019,2 Bedroom,1394.0,a,Excellent,2.3,1671.0,103.3
3519038,Richmond Hill,York,2019,3 Bedroom,1617.0,b,Very good,1.6,1939.0,105.1
3519038,Richmond Hill,York,2019,Studio,1011.0,b,Very good,-0.9,1212.0,112.3
3519038,Richmond Hill,York,2019,Total,1320.0,a,Excellent,3.0,1582.0,104.3
3519038,Richmond Hill,York,2020,1 Bedroom,1385.0,a,Excellent,14.2,1655.0,120.4
3519038,Richmond Hill,York,2020,2 Bedroom,1597.0,b,Very good,14.6,1908.0,118.4
3519038,Richmond Hill,York,2020,3 Bedroom,1842.0,b,Very good,13.9,2201.0,119.8
3519038,Richmond Hill,York,2020,Studio,1109.0,b,Very good,9.7,1325.0,123.2
3519038,Richmond Hill,York,2020,Total,1503.0,a,Excellent,13.9,1796.0,118.8
3519038,Richmond Hill,York,2021,1 Bedroom,1342.0,a,Excellent,-3.1,1559.0,116.7
3519038,Richmond Hill,York,2021,2 Bedroom,1539.0,a,Excellent,-3.6,1788.0,114.1
3519038,Richmond Hill,York,2021,3 Bedroom,1960.0,b,Very good,6.4,2278.0,127.4
3519038,Richmond Hill,York,2021,Studio,1180.0,c,Good,6.4,1371.0,131.1
3519038,Richmond Hill,York,2021,Total,1473.0,a,Excellent,-2.0,1712.0,116.4
3519038,Richmond Hill,York,2022,1 Bedroom,1348.0,a,Excellent,0.4,1470.0,117.2
3519038,Richmond Hill,York,2022,2 Bedroom,1579.0,a,Excellent,2.6,1722.0,117.0
3519038,Richmond Hill,York,2022,3 Bedroom,2031.0,b,Very good,3.6,2215.0,132.1
3519038,Richmond Hill,York,2022,Studio,1315.0,b,Very good,11.4,1434.0,146.1
3519038,Richmond Hill,York,2022,Total,1522.0,a,Excellent,3.3,1660.0,120.3
3519038,Richmond Hill,York,2023,1 Bedroom,1479.0,b,Very good,9.7,1548.0,128.6
3519038,Richmond Hill,York,2023,2 Bedroom,1877.0,b,Very good,18.9,1965.0,139.1
3519038,Richmond Hill,York,2023,3 Bedroom,2019.0,b,Very good,-0.6,2114.0,131.3
3519038,Richmond Hill,York,2023,Studio,1233.0,d,Poor - use with caution,-6.2,1291.0,137.0
3519038,Richmond Hill,York,2023,Total,1713.0,b,Very good,12.5,1793.0,135.4
3519038,Richmond Hill,York,2024,1 Bedroom,1534.0,a,Excellent,3.7,1562.0,133.4
3519038,Richmond Hill,York,2024,2 Bedroom,1931.0,a,Excellent,2.9,1966.0,143.1
3519038,Richmond Hill,York,2024,3 Bedroom,2233.0,a,Excellent,10.6,2273.0,145.2
3519038,Richmond Hill,York,2024,Studio,1199.0,c,Good,-2.8,1221.0,133.2
3519038,Richmond Hill,York,2024,Total,1761.0,a,Excellent,2.8,1793.0,139.2
3519038,Richmond Hill,York,2025,1 Bedroom,1583.0,a,Excellent,3.2,1583.0,137.7
3519038,Richmond Hill,York,2025,2 Bedroom,1827.0,a,Excellent,-5.4,1827.0,135.4
3519038,Richmond Hill,York,2025,3 Bedroom,2332.0,c,Good,4.4,2332.0,151.6
3519038,Richmond Hill,York,2025,Studio,1328.0,c,Good,10.8,1328.0,147.6
3519038,Richmond Hill,York,2025,Total,1726.0,a,Excellent,-2.0,1726.0,136.4
3519044,Whitchurch-Stouffville,York,1990,1 Bedroom,520.0,a,Excellent,,1105.0,48.1
3519044,Whitchurch-Stouffville,York,1990,2 Bedroom,605.0,a,Excellent,,1285.0,54.7
3519044,Whitchurch-Stouffville,York,1990,Total,573.0,a,Excellent,,1217.0,52.2
3519044,Whitchurch-Stouffville,York,1991,1 Bedroom,544.0,a,Excellent,4.6,1109.0,50.4
3519044,Whitchurch-Stouffville,York,1991,2 Bedroom,653.0,a,Excellent,7.9,1331.0,59.0
3519044,Whitchurch-Stouffville,York,1991,Total,613.0,a,Excellent,7.0,1250.0,55.8
3519044,Whitchurch-Stouffville,York,1992,1 Bedroom,566.0,a,Excellent,4.0,1144.0,52.4
3519044,Whitchurch-Stouffville,York,1992,2 Bedroom,657.0,a,Excellent,0.6,1328.0,59.3
3519044,Whitchurch-Stouffville,York,1992,Total,622.0,a,Excellent,1.5,1257.0,56.6
3519044,Whitchurch-Stouffville,York,1993,1 Bedroom,578.0,a,Excellent,2.1,1150.0,53.5
3519044,Whitchurch-Stouffville,York,1993,2 Bedroom,708.0,a,Excellent,7.8,1408.0,64.0
3519044,Whitchurch-Stouffville,York,1993,Total,661.0,a,Excellent,6.3,1315.0,60.2
3519044,Whitchurch-Stouffville,York,1994,1 Bedroom,569.0,a,Excellent,-1.6,1131.0,52.7
3519044,Whitchurch-Stouffville,York,1994,2 Bedroom,695.0,a,Excellent,-1.8,1381.0,62.8
3519044,Whitchurch-Stouffville,York,1994,Total,651.0,a,Excellent,-1.5,1294.0,59.3
3519044,Whitchurch-Stouffville,York,1995,1 Bedroom,652.0,a,Excellent,14.6,1264.0,60.4
3519044,Whitchurch-Stouffville,York,1995,2 Bedroom,751.0,a,Excellent,8.1,1456.0,67.8
3519044,Whitchurch-Stouffville,York,1995,Total,712.0,a,Excellent,9.4,1381.0,64.8
3519044,Whitchurch-Stouffville,York,1996,1 Bedroom,689.0,b,Very good,5.7,1314.0,63.8
3519044,Whitchurch-Stouffville,York,1996,2 Bedroom,777.0,a,Excellent,3.5,1482.0,70.2
3519044,Whitchurch-Stouffville,York,1996,Total,748.0,a,Excellent,5.1,1427.0,68.1
3519044,Whitchurch-Stouffville,York,1997,1 Bedroom,698.0,a,Excellent,1.3,1308.0,64.6
3519044,Whitchurch-Stouffville,York,1997,2 Bedroom,757.0,a,Excellent,-2.6,1418.0,68.4
3519044,Whitchurch-Stouffville,York,1997,Total,739.0,a,Excellent,-1.2,1385.0,67.3
3519044,Whitchurch-Stouffville,York,1998,2 Bedroom,795.0,b,Very good,5.0,1474.0,71.8
3519044,Whitchurch-Stouffville,York,1998,Total,749.0,a,Excellent,1.4,1389.0,68.2
3519044,Whitchurch-Stouffville,York,1999,1 Bedroom,742.0,a,Excellent,,1349.0,68.7
3519044,Whitchurch-Stouffville,York,1999,2 Bedroom,812.0,a,Excellent,2.1,1476.0,73.4
3519044,Whitchurch-Stouffville,York,1999,Total,786.0,a,Excellent,4.9,1429.0,71.6
3519044,Whitchurch-Stouffville,York,2004,1 Bedroom,857.0,a,Excellent,,1373.0,79.4
3519044,Whitchurch-Stouffville,York,2004,2 Bedroom,914.0,a,Excellent,,1464.0,82.6
3519044,Whitchurch-Stouffville,York,2004,Total,891.0,a,Excellent,,1427.0,81.1
3519044,Whitchurch-Stouffville,York,2005,1 Bedroom,818.0,a,Excellent,-4.6,1286.0,75.7
3519044,Whitchurch-Stouffville,York,2005,2 Bedroom,909.0,a,Excellent,-0.5,1429.0,82.1
3519044,Whitchurch-Stouffville,York,2005,Total,873.0,a,Excellent,-2.0,1372.0,79.5
3519044,Whitchurch-Stouffville,York,2006,1 Bedroom,860.0,a,Excellent,5.1,1330.0,79.6
3519044,Whitchurch-Stouffville,York,2006,2 Bedroom,940.0,a,Excellent,3.4,1454.0,84.9
3519044,Whitchurch-Stouffville,York,2006,Total,905.0,a,Excellent,3.7,1400.0,82.4
3519044,Whitchurch-Stouffville,York,2007,2 Bedroom,1035.0,b,Very good,10.1,1571.0,93.5
3519044,Whitchurch-Stouffville,York,2007,Total,965.0,b,Very good,6.6,1465.0,87.9
3519044,Whitchurch-Stouffville,York,2008,2 Bedroom,1001.0,b,Very good,-3.3,1484.0,90.4
3519044,Whitchurch-Stouffville,York,2008,Total,938.0,b,Very good,-2.8,1390.0,85.4
3519044,Whitchurch-Stouffville,York,2010,1 Bedroom,907.0,a,Excellent,,1306.0,84.0
3519044,Whitchurch-Stouffville,York,2010,2 Bedroom,950.0,a,Excellent,,1368.0,85.8
3519044,Whitchurch-Stouffville,York,2010,Total,934.0,a,Excellent,,1344.0,85.1
3519044,Whitchurch-Stouffville,York,2011,1 Bedroom,929.0,a,Excellent,2.4,1298.0,86.0
3519044,Whitchurch-Stouffville,York,2011,2 Bedroom,1001.0,a,Excellent,5.4,1399.0,90.4
3519044,Whitchurch-Stouffville,York,2011,Total,970.0,a,Excellent,3.9,1355.0,88.3
3519044,Whitchurch-Stouffville,York,2012,1 Bedroom,959.0,a,Excellent,3.2,1320.0,88.8
3519044,Whitchurch-Stouffville,York,2012,2 Bedroom,1025.0,a,Excellent,2.4,1411.0,92.6
3519044,Whitchurch-Stouffville,York,2012,Total,997.0,a,Excellent,2.8,1372.0,90.8
3519044,Whitchurch-Stouffville,York,2013,1 Bedroom,1002.0,a,Excellent,4.5,1363.0,92.8
3519044,Whitchurch-Stouffville,York,2013,2 Bedroom,1050.0,a,Excellent,2.4,1428.0,94.9
3519044,Whitchurch-Stouffville,York,2013,Total,1030.0,a,Excellent,3.3,1401.0,93.8
3519044,Whitchurch-Stouffville,York,2014,1 Bedroom,1050.0,a,Excellent,4.8,1393.0,97.2
3519044,Whitchurch-Stouffville,York,2014,2 Bedroom,1101.0,a,Excellent,4.9,1461.0,99.5
3519044,Whitchurch-Stouffville,York,2014,Total,1080.0,a,Excellent,4.9,1433.0,98.4
3519044,Whitchurch-Stouffville,York,2015,1 Bedroom,1080.0,c,Good,2.9,1411.0,100.0
3519044,Whitchurch-Stouffville,York,2015,2 Bedroom,1107.0,b,Very good,0.5,1446.0,100.0
3519044,Whitchurch-Stouffville,York,2015,Total,1098.0,b,Very good,1.7,1434.0,100.0
3519044,Whitchurch-Stouffville,York,2016,1 Bedroom,1112.0,a,Excellent,3.0,1424.0,103.0
3519044,Whitchurch-Stouffville,York,2016,2 Bedroom,1179.0,a,Excellent,6.5,1509.0,106.5
3519044,Whitchurch-Stouffville,York,2016,Total,1153.0,a,Excellent,5.0,1476.0,105.0
3519044,Whitchurch-Stouffville,York,2017,1 Bedroom,1116.0,c,Good,0.4,1400.0,103.3
3519044,Whitchurch-Stouffville,York,2017,2 Bedroom,1167.0,b,Very good,-1.0,1464.0,105.4
3519044,Whitchurch-Stouffville,York,2017,Total,1153.0,b,Very good,0.0,1446.0,105.0
3519044,Whitchurch-Stouffville,York,2019,2 Bedroom,1222.0,b,Very good,,1465.0,110.4
3519044,Whitchurch-Stouffville,York,2019,Total,1197.0,b,Very good,,1435.0,109.0
3519046,Aurora,York,1990,1 Bedroom,538.0,a,Excellent,,1143.0,48.4
3519046,Aurora,York,1990,2 Bedroom,639.0,a,Excellent,,1357.0,49.2
3519046,Aurora,York,1990,Studio,457.0,c,Good,,971.0,
3519046,Aurora,York,1990,Total,586.0,a,Excellent,,1245.0,48.2
3519046,Aurora,York,1991,1 Bedroom,573.0,a,Excellent,6.5,1168.0,51.5
3519046,Aurora,York,1991,2 Bedroom,678.0,b,Very good,6.1,1382.0,52.2
3519046,Aurora,York,1991,Total,619.0,a,Excellent,5.6,1262.0,50.9
3519046,Aurora,York,1992,1 Bedroom,589.0,a,Excellent,2.8,1190.0,53.0
3519046,Aurora,York,1992,2 Bedroom,693.0,b,Very good,2.2,1400.0,53.3
3519046,Aurora,York,1992,Studio,454.0,a,Excellent,,917.0,
3519046,Aurora,York,1992,Total,632.0,a,Excellent,2.1,1277.0,52.0
3519046,Aurora,York,1993,1 Bedroom,617.0,a,Excellent,4.8,1227.0,55.5
