REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015-07,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.2,,,,1
2015-07,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,135.9,,,,1
2015-07,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.2,,,,1
2015-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.3,,,,1
2015-08,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,133.9,,,,1
2015-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.7,,,,1
2015-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.6,,,,1
2015-08,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,128.0,,,,1
2015-08,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,135.0,,,,1
2015-08,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.2,,,,1
2015-08,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.2,,,,1
2015-08,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,128.7,,,,1
2015-08,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,136.0,,,,1
2015-08,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.3,,,,1
2015-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.1,,,,1
2015-09,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,133.9,,,,1
2015-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.7,,,,1
2015-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.7,,,,1
2015-09,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,127.8,,,,1
2015-09,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,135.1,,,,1
2015-09,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.4,,,,1
2015-09,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.3,,,,1
2015-09,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.0,,,,1
2015-09,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,136.3,,,,1
2015-09,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.4,,,,1
2015-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.2,,,,1
2015-10,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.3,,,,1
2015-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.8,,,,1
2015-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.8,,,,1
2015-10,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,127.9,,,,1
2015-10,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,135.0,,,,1
2015-10,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.5,,,,1
2015-10,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.5,,,,1
2015-10,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.0,,,,1
2015-10,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,135.9,,,,1
2015-10,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.7,,,,1
2015-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.1,,,,1
2015-11,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.4,,,,1
2015-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.9,,,,1
2015-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.8,,,,1
2015-11,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,127.9,,,,1
2015-11,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,135.3,,,,1
2015-11,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.6,,,,1
2015-11,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.6,,,,1
2015-11,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.1,,,,1
2015-11,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,136.1,,,,1
2015-11,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.8,,,,1
2015-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,126.5,,,,1
2015-12,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.5,,,,1
2015-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.9,,,,1
2015-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.9,,,,1
2015-12,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,127.5,,,,1
2015-12,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,135.5,,,,1
2015-12,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.7,,,,1
2015-12,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.7,,,,1
2015-12,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,128.7,,,,1
2015-12,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,136.3,,,,1
2015-12,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,118.9,,,,1
2016-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,126.8,,,,1
2016-01,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.6,,,,1
2016-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,118.9,,,,1
2016-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,118.9,,,,1
2016-01,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,127.8,,,,1
2016-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,136.1,,,,1
2016-01,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.7,,,,1
2016-01,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.7,,,,1
2016-01,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.0,,,,1
2016-01,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,136.9,,,,1
2016-01,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.0,,,,1
2016-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.1,,,,1
2016-02,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.7,,,,1
2016-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.0,,,,1
2016-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.0,,,,1
2016-02,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,128.2,,,,1
2016-02,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,136.2,,,,1
2016-02,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,116.9,,,,1
2016-02,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.8,,,,1
2016-02,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,129.4,,,,1
2016-02,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,137.1,,,,1
2016-02,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.1,,,,1
2016-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,127.9,,,,1
2016-03,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.8,,,,1
2016-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.1,,,,1
2016-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.0,,,,1
2016-03,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,129.0,,,,1
2016-03,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,136.5,,,,1
2016-03,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.0,,,,1
2016-03,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,116.9,,,,1
2016-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,130.3,,,,1
2016-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,137.7,,,,1
2016-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.2,,,,1
2016-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.3,,,,1
2016-04,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,134.9,,,,1
2016-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.1,,,,1
2016-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.0,,,,1
2016-04,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,129.6,,,,1
2016-04,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,136.9,,,,1
2016-04,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.1,,,,1
2016-04,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.0,,,,1
2016-04,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,130.7,,,,1
2016-04,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,138.3,,,,1
2016-04,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.4,,,,1
2016-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.8,,,,1
2016-05,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,135.1,,,,1
2016-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.1,,,,1
2016-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.1,,,,1
2016-05,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.1,,,,1
2016-05,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,137.5,,,,1
2016-05,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.1,,,,1
2016-05,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.1,,,,1
2016-05,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.2,,,,1
2016-05,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,138.8,,,,1
2016-05,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.4,,,,1
2016-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,129.1,,,,1
2016-06,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,135.6,,,,1
2016-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.2,,,,1
2016-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.1,,,,1
2016-06,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.4,,,,1
2016-06,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,138.0,,,,1
2016-06,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.3,,,,1
2016-06,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.2,,,,1
2016-06,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.5,,,,1
2016-06,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,139.8,,,,1
2016-06,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.6,,,,1
2016-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.9,,,,1
2016-07,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,136.0,,,,1
2016-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.2,,,,1
2016-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.1,,,,1
2016-07,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.3,,,,1
2016-07,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,138.5,,,,1
2016-07,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.4,,,,1
2016-07,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.3,,,,1
2016-07,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.4,,,,1
2016-07,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,140.4,,,,1
2016-07,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.7,,,,1
2016-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.7,,,,1
2016-08,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,136.2,,,,1
2016-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.4,,,,1
2016-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.3,,,,1
2016-08,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,129.9,,,,1
2016-08,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,138.7,,,,1
2016-08,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.5,,,,1
2016-08,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.4,,,,1
2016-08,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.1,,,,1
2016-08,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,140.9,,,,1
2016-08,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.8,,,,1
2016-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.8,,,,1
2016-09,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,136.2,,,,1
2016-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.4,,,,1
2016-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.3,,,,1
2016-09,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.1,,,,1
2016-09,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,138.9,,,,1
2016-09,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.6,,,,1
2016-09,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.5,,,,1
2016-09,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.7,,,,1
2016-09,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,141.2,,,,1
2016-09,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,119.9,,,,1
2016-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,129.1,,,,1
2016-10,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,136.9,,,,1
2016-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.5,,,,1
2016-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.4,,,,1
2016-10,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.6,,,,1
2016-10,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,139.5,,,,1
2016-10,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.7,,,,1
2016-10,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.6,,,,1
2016-10,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,132.0,,,,1
2016-10,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,141.6,,,,1
2016-10,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.0,,,,1
2016-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.6,,,,1
2016-11,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.2,,,,1
2016-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.6,,,,1
2016-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.4,,,,1
2016-11,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.2,,,,1
2016-11,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,139.9,,,,1
2016-11,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.8,,,,1
2016-11,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.7,,,,1
2016-11,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.7,,,,1
2016-11,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.3,,,,1
2016-11,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.1,,,,1
2016-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,128.4,,,,1
2016-12,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.3,,,,1
2016-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.6,,,,1
2016-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.5,,,,1
2016-12,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.0,,,,1
2016-12,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.1,,,,1
2016-12,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.9,,,,1
2016-12,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.8,,,,1
2016-12,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,131.5,,,,1
2016-12,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.4,,,,1
2016-12,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.2,,,,1
2017-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,129.5,,,,1
2017-01,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.8,,,,1
2017-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.6,,,,1
2017-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.5,,,,1
2017-01,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,130.8,,,,1
2017-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.2,,,,1
2017-01,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,117.9,,,,1
2017-01,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.8,,,,1
2017-01,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,132.1,,,,1
2017-01,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.3,,,,1
2017-01,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.2,,,,1
2017-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,129.7,,,,1
2017-02,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.6,,,,1
2017-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.7,,,,1
2017-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.6,,,,1
2017-02,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,131.2,,,,1
2017-02,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.2,,,,1
2017-02,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.0,,,,1
2017-02,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,117.9,,,,1
2017-02,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,132.5,,,,1
2017-02,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.2,,,,1
2017-02,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.3,,,,1
2017-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,129.9,,,,1
2017-03,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.7,,,,1
2017-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.8,,,,1
2017-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.7,,,,1
2017-03,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,131.4,,,,1
2017-03,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.5,,,,1
2017-03,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.1,,,,1
2017-03,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,118.1,,,,1
2017-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,133.0,,,,1
2017-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.7,,,,1
2017-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.5,,,,1
2017-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,130.4,,,,1
2017-04,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.9,,,,1
2017-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.8,,,,1
2017-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.7,,,,1
2017-04,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,132.0,,,,1
2017-04,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.7,,,,1
2017-04,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.2,,,,1
2017-04,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,118.2,,,,1
2017-04,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,133.6,,,,1
2017-04,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,142.9,,,,1
2017-04,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.7,,,,1
2017-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,130.5,,,,1
2017-05,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.7,,,,1
2017-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.9,,,,1
2017-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.8,,,,1
2017-05,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,131.9,,,,1
2017-05,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.3,,,,1
2017-05,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.3,,,,1
2017-05,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,118.2,,,,1
2017-05,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,133.7,,,,1
2017-05,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,143.1,,,,1
2017-05,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.7,,,,1
2017-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,130.4,,,,1
2017-06,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.8,,,,1
2017-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,119.9,,,,1
2017-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.9,,,,1
2017-06,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,132.1,,,,1
2017-06,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,140.6,,,,1
2017-06,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.3,,,,1
2017-06,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,118.3,,,,1
2017-06,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,134.2,,,,1
2017-06,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,143.6,,,,1
2017-06,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,120.8,,,,1
2017-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,130.4,,,,1
2017-07,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,137.7,,,,1
2017-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,120.0,,,,1
2017-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,119.9,,,,1
2017-07,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,131.9,,,,1
2017-07,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,139.8,,,,1
2017-07,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,118.4,,,,1
2017-07,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,118.4,,,,1
2017-07,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,134.0,,,,1
