REF_DATE,GEO,DGUID,Household size (7),Household type including census family structure  (11),Coordinate,Household income statistics (6):Number of households (2021)[1],Symbol,Household income statistics (6):Number of households (2016)[2],Symbol,Household income statistics (6):Median household total income (2020) (2020 constant dollars)[3],Symbol,Household income statistics (6):Median household total income (2015) (2020 constant dollars)[4],Symbol,Household income statistics (6):Median household after-tax income (2020) (2020 constant dollars)[5],Symbol,Household income statistics (6):Median household after-tax income (2015) (2020 constant dollars)[6],Symbol
2021,Burlington,2021A00053524002,2 persons,With a parent that is a man+,2411.4.8,810,,785,,94000,,91000,,81000,,77000,
2021,Burlington,2021A00053524002,2 persons,With a parent that is a woman+,2411.4.9,3135,,2965,,77000,,68000,,68500,,60400,
2021,Burlington,2021A00053524002,2 persons,Other census family households,2411.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Burlington,2021A00053524002,2 persons,Non-census family households,2411.4.11,1445,,1395,,89000,,82000,,78000,,72000,
2021,Burlington,2021A00053524002,3 persons,Total – Household type including census family structure,2411.5.1,11865,,11545,,140000,,127000,,118000,,107000,
2021,Burlington,2021A00053524002,3 persons,Census-family households,2411.5.2,11660,,11370,,140000,,127000,,118000,,107000,
2021,Burlington,2021A00053524002,3 persons,Households consisting of only one census family without additional persons,2411.5.3,10735,,10470,,142000,,129000,,119000,,108000,
2021,Burlington,2021A00053524002,3 persons,"One couple, with or without children in their census family",2411.5.4,8675,,8375,,153000,,142000,,127000,,118000,
2021,Burlington,2021A00053524002,3 persons,Without children,2411.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Burlington,2021A00053524002,3 persons,With children,2411.5.6,8675,,8375,,153000,,142000,,127000,,118000,
2021,Burlington,2021A00053524002,3 persons,One one-parent census family,2411.5.7,2060,,2095,,97000,,79000,,85000,,70500,
2021,Burlington,2021A00053524002,3 persons,With a parent that is a man+,2411.5.8,400,,410,,109000,,106000,,93000,,88000,
2021,Burlington,2021A00053524002,3 persons,With a parent that is a woman+,2411.5.9,1655,,1685,,93000,,73500,,84000,,66500,
2021,Burlington,2021A00053524002,3 persons,Other census family households,2411.5.10,930,,900,,125000,,111000,,110000,,98000,
2021,Burlington,2021A00053524002,3 persons,Non-census family households,2411.5.11,200,,175,,116000,,94000,,104000,,84000,
2021,Burlington,2021A00053524002,4 persons,Total – Household type including census family structure,2411.6.1,12670,,12395,,176000,,158000,,145000,,131000,
2021,Burlington,2021A00053524002,4 persons,Census-family households,2411.6.2,12625,,12375,,176000,,159000,,145000,,131000,
2021,Burlington,2021A00053524002,4 persons,Households consisting of only one census family without additional persons,2411.6.3,11585,,11375,,178000,,160000,,146000,,132000,
2021,Burlington,2021A00053524002,4 persons,"One couple, with or without children in their census family",2411.6.4,11105,,10855,,182000,,164000,,148000,,135000,
2021,Burlington,2021A00053524002,4 persons,Without children,2411.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Burlington,2021A00053524002,4 persons,With children,2411.6.6,11105,,10855,,182000,,164000,,148000,,135000,
2021,Burlington,2021A00053524002,4 persons,One one-parent census family,2411.6.7,480,,520,,98000,,78000,,88000,,71000,
2021,Burlington,2021A00053524002,4 persons,With a parent that is a man+,2411.6.8,85,,95,,123000,,102000,,105000,,83000,
2021,Burlington,2021A00053524002,4 persons,With a parent that is a woman+,2411.6.9,395,,425,,92000,,72000,,86000,,66500,
2021,Burlington,2021A00053524002,4 persons,Other census family households,2411.6.10,1035,,1000,,156000,,144000,,136000,,125000,
2021,Burlington,2021A00053524002,4 persons,Non-census family households,2411.6.11,45,,20,,135000,,135000,,120000,,119000,
2021,Burlington,2021A00053524002,5 or more persons,Total – Household type including census family structure,2411.7.1,5535,,5535,,186000,,162000,,156000,,136000,
2021,Burlington,2021A00053524002,5 or more persons,Census-family households,2411.7.2,5510,,5515,,186000,,162000,,156000,,137000,
2021,Burlington,2021A00053524002,5 or more persons,Households consisting of only one census family without additional persons,2411.7.3,3605,,3765,,182000,,160000,,150000,,133000,
2021,Burlington,2021A00053524002,5 or more persons,"One couple, with or without children in their census family",2411.7.4,3495,,3655,,186000,,164000,,152000,,135000,
2021,Burlington,2021A00053524002,5 or more persons,Without children,2411.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Burlington,2021A00053524002,5 or more persons,With children,2411.7.6,3495,,3655,,186000,,164000,,152000,,135000,
2021,Burlington,2021A00053524002,5 or more persons,One one-parent census family,2411.7.7,110,,110,,88000,,71000,,84000,,68000,
2021,Burlington,2021A00053524002,5 or more persons,With a parent that is a man+,2411.7.8,5,,15,,,x,,x,,x,,x
2021,Burlington,2021A00053524002,5 or more persons,With a parent that is a woman+,2411.7.9,105,,100,,88000,,69000,,86000,,65500,
2021,Burlington,2021A00053524002,5 or more persons,Other census family households,2411.7.10,1905,,1755,,190000,,166000,,166000,,144000,
2021,Burlington,2021A00053524002,5 or more persons,Non-census family households,2411.7.11,20,,15,,,x,,x,,x,,x
2021,Milton,2021A00053524009,Total - Households by household size,Total – Household type including census family structure,2412.1.1,40035,,34255,,126000,,113000,,107000,,96000,
2021,Milton,2021A00053524009,Total - Households by household size,Census-family households,2412.1.2,34200,,29185,,137000,,123000,,116000,,104000,
2021,Milton,2021A00053524009,Total - Households by household size,Households consisting of only one census family without additional persons,2412.1.3,29510,,25665,,132000,,121000,,112000,,101000,
2021,Milton,2021A00053524009,Total - Households by household size,"One couple, with or without children in their census family",2412.1.4,26255,,23040,,139000,,126000,,116000,,106000,
2021,Milton,2021A00053524009,Total - Households by household size,Without children,2412.1.5,7090,,6950,,117000,,112000,,99000,,95000,
2021,Milton,2021A00053524009,Total - Households by household size,With children,2412.1.6,19160,,16090,,146000,,132000,,123000,,111000,
2021,Milton,2021A00053524009,Total - Households by household size,One one-parent census family,2412.1.7,3260,,2630,,88000,,77500,,78000,,68000,
2021,Milton,2021A00053524009,Total - Households by household size,With a parent that is a man+,2412.1.8,685,,525,,98000,,89000,,83000,,75000,
2021,Milton,2021A00053524009,Total - Households by household size,With a parent that is a woman+,2412.1.9,2575,,2100,,85000,,74500,,76500,,66000,
2021,Milton,2021A00053524009,Total - Households by household size,Other census family households,2412.1.10,4690,,3520,,168000,,142000,,145000,,123000,
2021,Milton,2021A00053524009,Total - Households by household size,Non-census family households,2412.1.11,5835,,5070,,63600,,62400,,54000,,52400,
2021,Milton,2021A00053524009,1 person,Total – Household type including census family structure,2412.2.1,5120,,4495,,59200,,58400,,50400,,49600,
2021,Milton,2021A00053524009,1 person,Census-family households,2412.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,Households consisting of only one census family without additional persons,2412.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,"One couple, with or without children in their census family",2412.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,Without children,2412.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,With children,2412.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,One one-parent census family,2412.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,With a parent that is a man+,2412.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,With a parent that is a woman+,2412.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,Other census family households,2412.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,1 person,Non-census family households,2412.2.11,5120,,4495,,59200,,58400,,50400,,49600,
2021,Milton,2021A00053524009,2 or more persons,Total – Household type including census family structure,2412.3.1,34915,,29765,,136000,,123000,,115000,,104000,
2021,Milton,2021A00053524009,2 or more persons,Census-family households,2412.3.2,34200,,29185,,137000,,123000,,116000,,104000,
2021,Milton,2021A00053524009,2 or more persons,Households consisting of only one census family without additional persons,2412.3.3,29510,,25665,,132000,,121000,,112000,,101000,
2021,Milton,2021A00053524009,2 or more persons,"One couple, with or without children in their census family",2412.3.4,26255,,23040,,139000,,126000,,116000,,106000,
2021,Milton,2021A00053524009,2 or more persons,Without children,2412.3.5,7090,,6950,,117000,,112000,,99000,,95000,
2021,Milton,2021A00053524009,2 or more persons,With children,2412.3.6,19160,,16090,,146000,,132000,,123000,,111000,
2021,Milton,2021A00053524009,2 or more persons,One one-parent census family,2412.3.7,3260,,2630,,88000,,77500,,78000,,68000,
2021,Milton,2021A00053524009,2 or more persons,With a parent that is a man+,2412.3.8,685,,525,,98000,,89000,,83000,,75000,
2021,Milton,2021A00053524009,2 or more persons,With a parent that is a woman+,2412.3.9,2575,,2100,,85000,,74500,,76500,,66000,
2021,Milton,2021A00053524009,2 or more persons,Other census family households,2412.3.10,4690,,3520,,168000,,142000,,145000,,123000,
2021,Milton,2021A00053524009,2 or more persons,Non-census family households,2412.3.11,715,,580,,105000,,96000,,91000,,82000,
2021,Milton,2021A00053524009,2 persons,Total – Household type including census family structure,2412.4.1,9280,,8775,,109000,,104000,,92000,,88000,
2021,Milton,2021A00053524009,2 persons,Census-family households,2412.4.2,8695,,8300,,109000,,105000,,93000,,89000,
2021,Milton,2021A00053524009,2 persons,Households consisting of only one census family without additional persons,2412.4.3,8695,,8300,,109000,,105000,,93000,,89000,
2021,Milton,2021A00053524009,2 persons,"One couple, with or without children in their census family",2412.4.4,7090,,6950,,117000,,112000,,99000,,95000,
2021,Milton,2021A00053524009,2 persons,Without children,2412.4.5,7090,,6950,,117000,,112000,,99000,,95000,
2021,Milton,2021A00053524009,2 persons,With children,2412.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,2 persons,One one-parent census family,2412.4.7,1605,,1350,,84000,,76000,,73500,,65500,
2021,Milton,2021A00053524009,2 persons,With a parent that is a man+,2412.4.8,370,,305,,94000,,86000,,80000,,70000,
2021,Milton,2021A00053524009,2 persons,With a parent that is a woman+,2412.4.9,1235,,1045,,82000,,73500,,72000,,64500,
2021,Milton,2021A00053524009,2 persons,Other census family households,2412.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,2 persons,Non-census family households,2412.4.11,585,,475,,102000,,91000,,87000,,78000,
2021,Milton,2021A00053524009,3 persons,Total – Household type including census family structure,2412.5.1,7425,,6405,,132000,,122000,,111000,,103000,
2021,Milton,2021A00053524009,3 persons,Census-family households,2412.5.2,7335,,6330,,132000,,122000,,111000,,103000,
2021,Milton,2021A00053524009,3 persons,Households consisting of only one census family without additional persons,2412.5.3,6715,,5830,,132000,,122000,,111000,,102000,
2021,Milton,2021A00053524009,3 persons,"One couple, with or without children in their census family",2412.5.4,5560,,4890,,140000,,130000,,117000,,109000,
2021,Milton,2021A00053524009,3 persons,Without children,2412.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,3 persons,With children,2412.5.6,5560,,4890,,140000,,130000,,117000,,109000,
2021,Milton,2021A00053524009,3 persons,One one-parent census family,2412.5.7,1155,,935,,91000,,81000,,82000,,71500,
2021,Milton,2021A00053524009,3 persons,With a parent that is a man+,2412.5.8,230,,175,,101000,,91000,,85000,,77500,
2021,Milton,2021A00053524009,3 persons,With a parent that is a woman+,2412.5.9,920,,765,,89000,,78000,,79500,,69000,
2021,Milton,2021A00053524009,3 persons,Other census family households,2412.5.10,615,,500,,135000,,122000,,115000,,106000,
2021,Milton,2021A00053524009,3 persons,Non-census family households,2412.5.11,90,,75,,106000,,111000,,93000,,98000,
2021,Milton,2021A00053524009,4 persons,Total – Household type including census family structure,2412.6.1,10445,,8755,,151000,,136000,,127000,,114000,
2021,Milton,2021A00053524009,4 persons,Census-family households,2412.6.2,10425,,8730,,151000,,136000,,126000,,114000,
2021,Milton,2021A00053524009,4 persons,Households consisting of only one census family without additional persons,2412.6.3,9505,,8030,,151000,,136000,,126000,,114000,
2021,Milton,2021A00053524009,4 persons,"One couple, with or without children in their census family",2412.6.4,9120,,7750,,154000,,139000,,128000,,115000,
2021,Milton,2021A00053524009,4 persons,Without children,2412.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Milton,2021A00053524009,4 persons,With children,2412.6.6,9120,,7750,,154000,,139000,,128000,,115000,
2021,Milton,2021A00053524009,4 persons,One one-parent census family,2412.6.7,375,,275,,92000,,74000,,84000,,67000,
2021,Milton,2021A00053524009,4 persons,With a parent that is a man+,2412.6.8,70,,35,,116000,,114000,,100000,,90000,
2021,Milton,2021A00053524009,4 persons,With a parent that is a woman+,2412.6.9,310,,235,,88000,,68500,,82000,,62800,
2021,Milton,2021A00053524009,4 persons,Other census family households,2412.6.10,925,,705,,151000,,137000,,133000,,119000,
2021,Milton,2021A00053524009,4 persons,Non-census family households,2412.6.11,25,,20,,151000,,126000,,137000,,113000,
2021,Milton,2021A00053524009,5 or more persons,Total – Household type including census family structure,2412.7.1,7765,,5830,,155000,,132000,,134000,,114000,
2021,Milton,2021A00053524009,5 or more persons,Census-family households,2412.7.2,7750,,5830,,155000,,132000,,134000,,114000,
2021,Milton,2021A00053524009,5 or more persons,Households consisting of only one census family without additional persons,2412.7.3,4600,,3515,,138000,,120000,,119000,,103000,
2021,Milton,2021A00053524009,5 or more persons,"One couple, with or without children in their census family",2412.7.4,4480,,3445,,139000,,121000,,120000,,103000,
