csd_code,municipality,region,year,survey_month,bedroom_type,avg_monthly_rent,quality_flag,quality_level,source_table
3521010,Brampton,Peel,1993,October,Studio,510.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1993,October,Total,759.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1994,October,1 Bedroom,663.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1994,October,2 Bedroom,803.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1994,October,3 Bedroom,917.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1994,October,Studio,526.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1994,October,Total,773.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1995,October,1 Bedroom,677.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1995,October,2 Bedroom,813.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1995,October,3 Bedroom,929.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1995,October,Studio,525.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1995,October,Total,782.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1996,October,1 Bedroom,691.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1996,October,2 Bedroom,832.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1996,October,3 Bedroom,953.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1996,October,Studio,515.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1996,October,Total,802.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1997,October,1 Bedroom,704.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1997,October,2 Bedroom,831.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1997,October,3 Bedroom,939.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1997,October,Studio,542.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1997,October,Total,802.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1998,October,1 Bedroom,743.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1998,October,2 Bedroom,874.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1998,October,3 Bedroom,984.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1998,October,Studio,548.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1998,October,Total,842.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1999,October,1 Bedroom,780.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1999,October,2 Bedroom,914.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1999,October,3 Bedroom,1034.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,1999,October,Studio,579.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,1999,October,Total,883.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2000,October,1 Bedroom,805.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2000,October,2 Bedroom,960.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2000,October,3 Bedroom,1086.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2000,October,Studio,622.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2000,October,Total,923.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2001,October,1 Bedroom,864.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2001,October,2 Bedroom,1010.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2001,October,3 Bedroom,1119.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2001,October,Studio,644.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2001,October,Total,969.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2002,October,1 Bedroom,872.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2002,October,2 Bedroom,1027.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2002,October,3 Bedroom,1116.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2002,October,Studio,674.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2002,October,Total,980.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2003,October,1 Bedroom,886.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2003,October,2 Bedroom,1022.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2003,October,3 Bedroom,1142.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2003,October,Studio,665.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2003,October,Total,983.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2004,October,1 Bedroom,887.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2004,October,2 Bedroom,1016.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2004,October,3 Bedroom,1150.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2004,October,Studio,688.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2004,October,Total,988.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2005,October,1 Bedroom,893.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2005,October,2 Bedroom,1005.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2005,October,3 Bedroom,1170.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2005,October,Studio,682.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2005,October,Total,989.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2006,October,1 Bedroom,888.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2006,October,2 Bedroom,1012.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2006,October,3 Bedroom,1156.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2006,October,Studio,668.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2006,October,Total,989.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2007,October,1 Bedroom,895.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2007,October,2 Bedroom,1022.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2007,October,3 Bedroom,1144.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2007,October,Studio,703.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2007,October,Total,987.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2008,October,1 Bedroom,931.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2008,October,2 Bedroom,1056.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2008,October,3 Bedroom,1217.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2008,October,Studio,704.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2008,October,Total,1033.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2009,October,1 Bedroom,930.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2009,October,2 Bedroom,1071.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2009,October,3 Bedroom,1202.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2009,October,Studio,718.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2009,October,Total,1044.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2010,October,1 Bedroom,937.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2010,October,2 Bedroom,1085.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2010,October,3 Bedroom,1234.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2010,October,Studio,737.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2010,October,Total,1050.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2011,October,1 Bedroom,953.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2011,October,2 Bedroom,1092.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2011,October,3 Bedroom,1226.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2011,October,Studio,748.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2011,October,Total,1058.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2012,October,1 Bedroom,983.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2012,October,2 Bedroom,1127.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2012,October,3 Bedroom,1291.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2012,October,Studio,761.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2012,October,Total,1095.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2013,October,1 Bedroom,1003.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2013,October,2 Bedroom,1148.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2013,October,3 Bedroom,1339.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2013,October,Studio,755.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2013,October,Total,1121.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2014,October,1 Bedroom,1032.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2014,October,2 Bedroom,1195.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2014,October,3 Bedroom,1374.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2014,October,Studio,794.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2014,October,Total,1167.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2015,October,1 Bedroom,1049.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2015,October,2 Bedroom,1211.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2015,October,3 Bedroom,1379.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2015,October,Studio,769.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2015,October,Total,1171.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2016,October,1 Bedroom,1076.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2016,October,2 Bedroom,1243.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2016,October,3 Bedroom,1404.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2016,October,Studio,788.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2016,October,Total,1200.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2017,October,1 Bedroom,1121.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2017,October,2 Bedroom,1285.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2017,October,3 Bedroom,1438.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2017,October,Studio,827.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2017,October,Total,1250.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2018,October,1 Bedroom,1160.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2018,October,2 Bedroom,1334.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2018,October,3 Bedroom,1540.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2018,October,Studio,842.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2018,October,Total,1294.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2019,October,1 Bedroom,1274.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2019,October,2 Bedroom,1447.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2019,October,3 Bedroom,1583.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2019,October,Studio,917.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2019,October,Total,1401.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2020,October,1 Bedroom,1333.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2020,October,2 Bedroom,1515.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2020,October,3 Bedroom,1649.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2020,October,Studio,983.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2020,October,Total,1464.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2021,October,1 Bedroom,1381.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2021,October,2 Bedroom,1573.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2021,October,3 Bedroom,1731.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2021,October,Studio,963.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2021,October,Total,1513.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2022,October,1 Bedroom,1514.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2022,October,2 Bedroom,1689.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2022,October,3 Bedroom,1864.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2022,October,Studio,1230.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2022,October,Total,1644.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2023,October,1 Bedroom,1622.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2023,October,2 Bedroom,1865.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2023,October,3 Bedroom,2048.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2023,October,Studio,1348.0,c,Good,rent_history_3521010_brampton
3521010,Brampton,Peel,2023,October,Total,1800.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2024,October,1 Bedroom,1693.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2024,October,2 Bedroom,1921.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2024,October,3 Bedroom,2033.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2024,October,Studio,1348.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2024,October,Total,1850.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2025,October,1 Bedroom,1778.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2025,October,2 Bedroom,2025.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2025,October,3 Bedroom,2056.0,a,Excellent,rent_history_3521010_brampton
3521010,Brampton,Peel,2025,October,Studio,1430.0,b,Very good,rent_history_3521010_brampton
3521010,Brampton,Peel,2025,October,Total,1935.0,a,Excellent,rent_history_3521010_brampton
3518039,Brock,Durham,2008,October,1 Bedroom,695.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2008,October,2 Bedroom,766.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2008,October,Total,750.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2009,October,1 Bedroom,647.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2009,October,2 Bedroom,760.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2009,October,3 Bedroom,850.0,c,Good,rent_history_3518039_brock
3518039,Brock,Durham,2009,October,Total,743.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2010,October,1 Bedroom,618.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2010,October,2 Bedroom,780.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2010,October,Total,731.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2011,October,1 Bedroom,644.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2011,October,2 Bedroom,777.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2011,October,Total,739.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2012,October,1 Bedroom,677.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2012,October,2 Bedroom,747.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2012,October,Total,746.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2013,October,1 Bedroom,697.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2013,October,2 Bedroom,804.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2013,October,Total,775.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2014,October,1 Bedroom,857.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2014,October,2 Bedroom,864.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2014,October,Total,872.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2015,October,1 Bedroom,725.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2015,October,2 Bedroom,826.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2015,October,Total,799.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2016,October,1 Bedroom,803.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2016,October,2 Bedroom,886.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2016,October,Total,863.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2017,October,1 Bedroom,823.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2017,October,2 Bedroom,930.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2017,October,Total,900.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2018,October,1 Bedroom,862.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2018,October,2 Bedroom,927.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2018,October,Total,908.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2019,October,1 Bedroom,871.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2019,October,2 Bedroom,1009.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2019,October,Total,938.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2020,October,1 Bedroom,919.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2020,October,2 Bedroom,1007.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2020,October,Total,983.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2021,October,1 Bedroom,888.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2021,October,2 Bedroom,909.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2021,October,Total,901.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2022,October,1 Bedroom,1015.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2022,October,2 Bedroom,876.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2022,October,Total,905.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2023,October,1 Bedroom,1258.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2023,October,2 Bedroom,1196.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2023,October,Total,1203.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2024,October,1 Bedroom,1069.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2024,October,2 Bedroom,1050.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2024,October,Total,1050.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2025,October,1 Bedroom,1030.0,b,Very good,rent_history_3518039_brock
3518039,Brock,Durham,2025,October,2 Bedroom,1296.0,a,Excellent,rent_history_3518039_brock
3518039,Brock,Durham,2025,October,Total,1222.0,a,Excellent,rent_history_3518039_brock
3524002,Burlington,Halton,1990,October,1 Bedroom,542.0,a,Excellent,rent_history_3524002_burlington
