csd_code,municipality,survey_period,bedroom_type,value,reliability
3518020,Scugog,2015 October,Total,"1,026",a
3518020,Scugog,2016 October,Studio,**,
3518020,Scugog,2016 October,1 Bedroom,748,b
3518020,Scugog,2016 October,2 Bedroom,922,a
3518020,Scugog,2016 October,3 Bedroom +,**,
3518020,Scugog,2016 October,Total,"1,027",a
3518020,Scugog,2017 October,Studio,**,
3518020,Scugog,2017 October,1 Bedroom,853,b
3518020,Scugog,2017 October,2 Bedroom,871,a
3518020,Scugog,2017 October,3 Bedroom +,**,
3518020,Scugog,2017 October,Total,865,a
3518020,Scugog,2018 October,Studio,**,
3518020,Scugog,2018 October,1 Bedroom,841,b
3518020,Scugog,2018 October,2 Bedroom,876,b
3518020,Scugog,2018 October,3 Bedroom +,**,
3518020,Scugog,2018 October,Total,858,b
3518020,Scugog,2019 October,Studio,**,
3518020,Scugog,2019 October,1 Bedroom,839,b
3518020,Scugog,2019 October,2 Bedroom,"1,002",a
3518020,Scugog,2019 October,3 Bedroom +,**,
3518020,Scugog,2019 October,Total,"1,098",a
3518020,Scugog,2020 October,Studio,**,
3518020,Scugog,2020 October,1 Bedroom,868,c
3518020,Scugog,2020 October,2 Bedroom,"1,064",b
3518020,Scugog,2020 October,3 Bedroom +,**,
3518020,Scugog,2020 October,Total,"1,111",a
3518020,Scugog,2021 October,Studio,**,
3518020,Scugog,2021 October,1 Bedroom,959,b
3518020,Scugog,2021 October,2 Bedroom,"1,198",a
3518020,Scugog,2021 October,3 Bedroom +,**,
3518020,Scugog,2021 October,Total,"1,310",a
3518020,Scugog,2022 October,Studio,**,
3518020,Scugog,2022 October,1 Bedroom,"1,112",d
3518020,Scugog,2022 October,2 Bedroom,"1,265",c
3518020,Scugog,2022 October,3 Bedroom +,**,
3518020,Scugog,2022 October,Total,"1,193",c
3518020,Scugog,2023 October,Studio,**,
3518020,Scugog,2023 October,1 Bedroom,"1,129",c
3518020,Scugog,2023 October,2 Bedroom,"1,244",b
3518020,Scugog,2023 October,3 Bedroom +,**,
3518020,Scugog,2023 October,Total,"1,314",a
3518020,Scugog,2024 October,Studio,**,
3518020,Scugog,2024 October,1 Bedroom,"1,078",d
3518020,Scugog,2024 October,2 Bedroom,"1,327",d
3518020,Scugog,2024 October,3 Bedroom +,**,
3518020,Scugog,2024 October,Total,"1,226",c
3518020,Scugog,2025 October,Studio,**,
3518020,Scugog,2025 October,1 Bedroom,"1,117",c
3518020,Scugog,2025 October,2 Bedroom,"1,452",c
3518020,Scugog,2025 October,3 Bedroom +,**,
3518020,Scugog,2025 October,Total,"1,436",a
3518029,Uxbridge,1990 October,Studio,**,
3518029,Uxbridge,1990 October,1 Bedroom,586,b
3518029,Uxbridge,1990 October,2 Bedroom,683,b
3518029,Uxbridge,1990 October,3 Bedroom +,**,
3518029,Uxbridge,1990 October,Total,643,b
3518029,Uxbridge,1991 October,Studio,**,
3518029,Uxbridge,1991 October,1 Bedroom,567,b
3518029,Uxbridge,1991 October,2 Bedroom,747,d
3518029,Uxbridge,1991 October,3 Bedroom +,**,
3518029,Uxbridge,1991 October,Total,661,c
3518029,Uxbridge,1992 October,Studio,**,
3518029,Uxbridge,1992 October,1 Bedroom,581,b
3518029,Uxbridge,1992 October,2 Bedroom,742,b
3518029,Uxbridge,1992 October,3 Bedroom +,**,
3518029,Uxbridge,1992 October,Total,677,b
3518029,Uxbridge,1993 October,Studio,**,
3518029,Uxbridge,1993 October,1 Bedroom,596,b
3518029,Uxbridge,1993 October,2 Bedroom,737,c
3518029,Uxbridge,1993 October,3 Bedroom +,**,
3518029,Uxbridge,1993 October,Total,678,c
3518029,Uxbridge,1994 October,Studio,**,
3518029,Uxbridge,1994 October,1 Bedroom,604,b
3518029,Uxbridge,1994 October,2 Bedroom,755,c
3518029,Uxbridge,1994 October,3 Bedroom +,**,
3518029,Uxbridge,1994 October,Total,698,c
3518029,Uxbridge,1995 October,Studio,**,
3518029,Uxbridge,1995 October,1 Bedroom,667,c
3518029,Uxbridge,1995 October,2 Bedroom,787,c
3518029,Uxbridge,1995 October,3 Bedroom +,**,
3518029,Uxbridge,1995 October,Total,743,c
3518029,Uxbridge,1996 October,Studio,**,
3518029,Uxbridge,1996 October,1 Bedroom,639,b
3518029,Uxbridge,1996 October,2 Bedroom,767,b
3518029,Uxbridge,1996 October,3 Bedroom +,**,
3518029,Uxbridge,1996 October,Total,718,b
3518029,Uxbridge,1997 October,Studio,**,
3518029,Uxbridge,1997 October,1 Bedroom,627,b
3518029,Uxbridge,1997 October,2 Bedroom,769,b
3518029,Uxbridge,1997 October,3 Bedroom +,**,
3518029,Uxbridge,1997 October,Total,714,b
3518029,Uxbridge,1998 October,Studio,**,
3518029,Uxbridge,1998 October,1 Bedroom,646,a
3518029,Uxbridge,1998 October,2 Bedroom,781,b
3518029,Uxbridge,1998 October,3 Bedroom +,**,
3518029,Uxbridge,1998 October,Total,728,b
3518029,Uxbridge,1999 October,Studio,**,
3518029,Uxbridge,1999 October,1 Bedroom,689,b
3518029,Uxbridge,1999 October,2 Bedroom,853,b
3518029,Uxbridge,1999 October,3 Bedroom +,**,
3518029,Uxbridge,1999 October,Total,798,b
3518029,Uxbridge,2000 October,Studio,**,
3518029,Uxbridge,2000 October,1 Bedroom,743,c
3518029,Uxbridge,2000 October,2 Bedroom,"1,011",c
3518029,Uxbridge,2000 October,3 Bedroom +,**,
3518029,Uxbridge,2000 October,Total,918,c
3518029,Uxbridge,2001 October,Studio,**,
3518029,Uxbridge,2001 October,1 Bedroom,743,a
3518029,Uxbridge,2001 October,2 Bedroom,969,b
3518029,Uxbridge,2001 October,3 Bedroom +,**,
3518029,Uxbridge,2001 October,Total,874,a
3518029,Uxbridge,2002 October,Studio,**,
3518029,Uxbridge,2002 October,1 Bedroom,758,a
3518029,Uxbridge,2002 October,2 Bedroom,"1,028",b
3518029,Uxbridge,2002 October,3 Bedroom +,**,
3518029,Uxbridge,2002 October,Total,928,a
3518029,Uxbridge,2003 October,Studio,**,
3518029,Uxbridge,2003 October,1 Bedroom,976,c
3518029,Uxbridge,2003 October,2 Bedroom,"1,196",d
3518029,Uxbridge,2003 October,3 Bedroom +,**,
3518029,Uxbridge,2003 October,Total,"1,127",d
3518029,Uxbridge,2004 October,Studio,**,
3518029,Uxbridge,2004 October,1 Bedroom,774,b
3518029,Uxbridge,2004 October,2 Bedroom,"1,052",b
3518029,Uxbridge,2004 October,3 Bedroom +,**,
3518029,Uxbridge,2004 October,Total,963,b
3518029,Uxbridge,2005 October,Studio,**,
3518029,Uxbridge,2005 October,1 Bedroom,768,b
3518029,Uxbridge,2005 October,2 Bedroom,"1,135",b
3518029,Uxbridge,2005 October,3 Bedroom +,**,
3518029,Uxbridge,2005 October,Total,993,c
3518029,Uxbridge,2006 October,Studio,**,
3518029,Uxbridge,2006 October,1 Bedroom,839,a
3518029,Uxbridge,2006 October,2 Bedroom,"1,078",d
3518029,Uxbridge,2006 October,3 Bedroom +,**,
3518029,Uxbridge,2006 October,Total,984,c
3518029,Uxbridge,2007 October,Studio,**,
3518029,Uxbridge,2007 October,1 Bedroom,877,c
3518029,Uxbridge,2007 October,2 Bedroom,**,
3518029,Uxbridge,2007 October,3 Bedroom +,**,
3518029,Uxbridge,2007 October,Total,986,d
3518029,Uxbridge,2008 October,Studio,**,
3518029,Uxbridge,2008 October,1 Bedroom,850,c
3518029,Uxbridge,2008 October,2 Bedroom,"1,024",c
3518029,Uxbridge,2008 October,3 Bedroom +,"1,136",a
3518029,Uxbridge,2008 October,Total,969,c
3518029,Uxbridge,2009 October,Studio,**,
3518029,Uxbridge,2009 October,1 Bedroom,889,b
3518029,Uxbridge,2009 October,2 Bedroom,"1,148",d
3518029,Uxbridge,2009 October,3 Bedroom +,**,
3518029,Uxbridge,2009 October,Total,"1,046",c
3518029,Uxbridge,2010 October,Studio,**,
3518029,Uxbridge,2010 October,1 Bedroom,866,a
3518029,Uxbridge,2010 October,2 Bedroom,"1,084",d
3518029,Uxbridge,2010 October,3 Bedroom +,**,
3518029,Uxbridge,2010 October,Total,990,c
3518029,Uxbridge,2011 October,Studio,**,
3518029,Uxbridge,2011 October,1 Bedroom,**,
3518029,Uxbridge,2011 October,2 Bedroom,**,
3518029,Uxbridge,2011 October,3 Bedroom +,**,
3518029,Uxbridge,2011 October,Total,**,
3518029,Uxbridge,2012 October,Studio,**,
3518029,Uxbridge,2012 October,1 Bedroom,952,a
3518029,Uxbridge,2012 October,2 Bedroom,"1,179",d
3518029,Uxbridge,2012 October,3 Bedroom +,**,
3518029,Uxbridge,2012 October,Total,"1,090",c
3518029,Uxbridge,2013 October,Studio,**,
3518029,Uxbridge,2013 October,1 Bedroom,982,a
3518029,Uxbridge,2013 October,2 Bedroom,"1,440",c
3518029,Uxbridge,2013 October,3 Bedroom +,"1,799",a
3518029,Uxbridge,2013 October,Total,"1,273",b
3518029,Uxbridge,2014 October,Studio,**,
3518029,Uxbridge,2014 October,1 Bedroom,981,b
3518029,Uxbridge,2014 October,2 Bedroom,"1,179",c
3518029,Uxbridge,2014 October,3 Bedroom +,**,
3518029,Uxbridge,2014 October,Total,"1,094",b
3518029,Uxbridge,2015 October,Studio,**,
3518029,Uxbridge,2015 October,1 Bedroom,"1,016",b
3518029,Uxbridge,2015 October,2 Bedroom,"1,195",c
3518029,Uxbridge,2015 October,3 Bedroom +,**,
3518029,Uxbridge,2015 October,Total,"1,117",c
3518029,Uxbridge,2016 October,Studio,**,
3518029,Uxbridge,2016 October,1 Bedroom,"1,049",c
3518029,Uxbridge,2016 October,2 Bedroom,"1,207",d
3518029,Uxbridge,2016 October,3 Bedroom +,**,
3518029,Uxbridge,2016 October,Total,"1,143",c
3518029,Uxbridge,2017 October,Studio,**,
3518029,Uxbridge,2017 October,1 Bedroom,"1,086",c
3518029,Uxbridge,2017 October,2 Bedroom,"1,355",d
3518029,Uxbridge,2017 October,3 Bedroom +,"1,302",c
3518029,Uxbridge,2017 October,Total,"1,227",d
3518029,Uxbridge,2018 October,Studio,**,
3518029,Uxbridge,2018 October,1 Bedroom,**,
3518029,Uxbridge,2018 October,2 Bedroom,**,
3518029,Uxbridge,2018 October,3 Bedroom +,**,
3518029,Uxbridge,2018 October,Total,**,
3518029,Uxbridge,2019 October,Studio,**,
3518029,Uxbridge,2019 October,1 Bedroom,"1,102",b
3518029,Uxbridge,2019 October,2 Bedroom,"1,505",d
3518029,Uxbridge,2019 October,3 Bedroom +,**,
3518029,Uxbridge,2019 October,Total,"1,293",c
3518029,Uxbridge,2020 October,Studio,**,
3518029,Uxbridge,2020 October,1 Bedroom,"1,174",c
3518029,Uxbridge,2020 October,2 Bedroom,"1,398",d
3518029,Uxbridge,2020 October,3 Bedroom +,**,
3518029,Uxbridge,2020 October,Total,"1,285",d
3518029,Uxbridge,2021 October,Studio,**,
3518029,Uxbridge,2021 October,1 Bedroom,"1,249",c
3518029,Uxbridge,2021 October,2 Bedroom,"1,501",d
3518029,Uxbridge,2021 October,3 Bedroom +,**,
3518029,Uxbridge,2021 October,Total,"1,394",d
3518029,Uxbridge,2022 October,Studio,**,
3518029,Uxbridge,2022 October,1 Bedroom,"1,389",b
3518029,Uxbridge,2022 October,2 Bedroom,"1,575",d
3518029,Uxbridge,2022 October,3 Bedroom +,**,
3518029,Uxbridge,2022 October,Total,"1,455",c
3518029,Uxbridge,2023 October,Studio,**,
3518029,Uxbridge,2023 October,1 Bedroom,"1,320",b
3518029,Uxbridge,2023 October,2 Bedroom,"1,755",d
3518029,Uxbridge,2023 October,3 Bedroom +,**,
3518029,Uxbridge,2023 October,Total,"1,535",d
3518029,Uxbridge,2024 October,Studio,**,
3518029,Uxbridge,2024 October,1 Bedroom,**,
3518029,Uxbridge,2024 October,2 Bedroom,"1,933",d
3518029,Uxbridge,2024 October,3 Bedroom +,**,
3518029,Uxbridge,2024 October,Total,**,
3518029,Uxbridge,2025 October,Studio,**,
3518029,Uxbridge,2025 October,1 Bedroom,**,
3518029,Uxbridge,2025 October,2 Bedroom,**,
3518029,Uxbridge,2025 October,3 Bedroom +,**,
3518029,Uxbridge,2025 October,Total,**,
3518039,Brock,2008 October,Studio,**,
3518039,Brock,2008 October,1 Bedroom,695,a
3518039,Brock,2008 October,2 Bedroom,766,a
3518039,Brock,2008 October,3 Bedroom +,**,
3518039,Brock,2008 October,Total,750,a
3518039,Brock,2009 October,Studio,**,
3518039,Brock,2009 October,1 Bedroom,647,b
3518039,Brock,2009 October,2 Bedroom,760,a
3518039,Brock,2009 October,3 Bedroom +,850,c
3518039,Brock,2009 October,Total,743,a
3518039,Brock,2010 October,Studio,**,
3518039,Brock,2010 October,1 Bedroom,618,a
3518039,Brock,2010 October,2 Bedroom,780,a
3518039,Brock,2010 October,3 Bedroom +,**,
3518039,Brock,2010 October,Total,731,a
3518039,Brock,2011 October,Studio,**,
3518039,Brock,2011 October,1 Bedroom,644,b
3518039,Brock,2011 October,2 Bedroom,777,a
3518039,Brock,2011 October,3 Bedroom +,**,
3518039,Brock,2011 October,Total,739,a
3518039,Brock,2012 October,Studio,**,
3518039,Brock,2012 October,1 Bedroom,677,a
3518039,Brock,2012 October,2 Bedroom,747,a
3518039,Brock,2012 October,3 Bedroom +,**,
3518039,Brock,2012 October,Total,746,a
3518039,Brock,2013 October,Studio,**,
3518039,Brock,2013 October,1 Bedroom,697,a
3518039,Brock,2013 October,2 Bedroom,804,a
3518039,Brock,2013 October,3 Bedroom +,**,
3518039,Brock,2013 October,Total,775,a
3518039,Brock,2014 October,Studio,**,
3518039,Brock,2014 October,1 Bedroom,857,b
3518039,Brock,2014 October,2 Bedroom,864,b
3518039,Brock,2014 October,3 Bedroom +,**,
3518039,Brock,2014 October,Total,872,a
3518039,Brock,2015 October,Studio,**,
3518039,Brock,2015 October,1 Bedroom,725,a
3518039,Brock,2015 October,2 Bedroom,826,a
3518039,Brock,2015 October,3 Bedroom +,**,
3518039,Brock,2015 October,Total,799,a
3518039,Brock,2016 October,Studio,**,
3518039,Brock,2016 October,1 Bedroom,803,a
3518039,Brock,2016 October,2 Bedroom,886,a
3518039,Brock,2016 October,3 Bedroom +,**,
3518039,Brock,2016 October,Total,863,a
3518039,Brock,2017 October,Studio,**,
3518039,Brock,2017 October,1 Bedroom,823,a
3518039,Brock,2017 October,2 Bedroom,930,a
3518039,Brock,2017 October,3 Bedroom +,**,
3518039,Brock,2017 October,Total,900,a
3518039,Brock,2018 October,Studio,**,
3518039,Brock,2018 October,1 Bedroom,862,a
3518039,Brock,2018 October,2 Bedroom,927,a
3518039,Brock,2018 October,3 Bedroom +,**,
3518039,Brock,2018 October,Total,908,a
3518039,Brock,2019 October,Studio,**,
3518039,Brock,2019 October,1 Bedroom,871,a
3518039,Brock,2019 October,2 Bedroom,"1,009",a
3518039,Brock,2019 October,3 Bedroom +,**,
3518039,Brock,2019 October,Total,938,a
3518039,Brock,2020 October,Studio,**,
3518039,Brock,2020 October,1 Bedroom,919,a
3518039,Brock,2020 October,2 Bedroom,"1,007",a
3518039,Brock,2020 October,3 Bedroom +,**,
3518039,Brock,2020 October,Total,983,a
3518039,Brock,2021 October,Studio,**,
3518039,Brock,2021 October,1 Bedroom,888,a
3518039,Brock,2021 October,2 Bedroom,909,a
3518039,Brock,2021 October,3 Bedroom +,**,
3518039,Brock,2021 October,Total,901,a
3518039,Brock,2022 October,Studio,**,
3518039,Brock,2022 October,1 Bedroom,"1,015",a
3518039,Brock,2022 October,2 Bedroom,876,a
3518039,Brock,2022 October,3 Bedroom +,**,
3518039,Brock,2022 October,Total,905,a
3518039,Brock,2023 October,Studio,**,
3518039,Brock,2023 October,1 Bedroom,"1,258",a
3518039,Brock,2023 October,2 Bedroom,"1,196",b
3518039,Brock,2023 October,3 Bedroom +,**,
3518039,Brock,2023 October,Total,"1,203",b
3518039,Brock,2024 October,Studio,**,
3518039,Brock,2024 October,1 Bedroom,"1,069",b
3518039,Brock,2024 October,2 Bedroom,"1,050",b
3518039,Brock,2024 October,3 Bedroom +,**,
3518039,Brock,2024 October,Total,"1,050",a
3518039,Brock,2025 October,Studio,**,
3518039,Brock,2025 October,1 Bedroom,"1,030",b
3518039,Brock,2025 October,2 Bedroom,"1,296",a
3518039,Brock,2025 October,3 Bedroom +,**,
3518039,Brock,2025 October,Total,"1,222",a
3524002,Burlington,1990 October,Studio,362,b
3524002,Burlington,1990 October,1 Bedroom,542,a
3524002,Burlington,1990 October,2 Bedroom,597,a
3524002,Burlington,1990 October,3 Bedroom +,716,a
3524002,Burlington,1990 October,Total,602,a
3524002,Burlington,1991 October,Studio,423,c
3524002,Burlington,1991 October,1 Bedroom,557,a
3524002,Burlington,1991 October,2 Bedroom,628,a
3524002,Burlington,1991 October,3 Bedroom +,769,a
3524002,Burlington,1991 October,Total,634,a
3524002,Burlington,1992 October,Studio,421,b
3524002,Burlington,1992 October,1 Bedroom,565,a
3524002,Burlington,1992 October,2 Bedroom,640,a
3524002,Burlington,1992 October,3 Bedroom +,781,a
3524002,Burlington,1992 October,Total,643,a
3524002,Burlington,1993 October,Studio,501,b
3524002,Burlington,1993 October,1 Bedroom,596,a
3524002,Burlington,1993 October,2 Bedroom,686,a
3524002,Burlington,1993 October,3 Bedroom +,837,a
3524002,Burlington,1993 October,Total,688,a
3524002,Burlington,1994 October,Studio,537,c
3524002,Burlington,1994 October,1 Bedroom,620,a
3524002,Burlington,1994 October,2 Bedroom,691,a
3524002,Burlington,1994 October,3 Bedroom +,832,a
3524002,Burlington,1994 October,Total,698,a
3524002,Burlington,1995 October,Studio,505,b
3524002,Burlington,1995 October,1 Bedroom,641,a
3524002,Burlington,1995 October,2 Bedroom,711,a
3524002,Burlington,1995 October,3 Bedroom +,849,a
3524002,Burlington,1995 October,Total,719,a
3524002,Burlington,1996 October,Studio,531,b
3524002,Burlington,1996 October,1 Bedroom,651,a
3524002,Burlington,1996 October,2 Bedroom,736,a
3524002,Burlington,1996 October,3 Bedroom +,882,a
3524002,Burlington,1996 October,Total,737,a
3524002,Burlington,1997 October,Studio,580,b
3524002,Burlington,1997 October,1 Bedroom,665,a
3524002,Burlington,1997 October,2 Bedroom,751,a
3524002,Burlington,1997 October,3 Bedroom +,905,a
3524002,Burlington,1997 October,Total,756,a
3524002,Burlington,1998 October,Studio,583,b
3524002,Burlington,1998 October,1 Bedroom,722,a
3524002,Burlington,1998 October,2 Bedroom,802,a
3524002,Burlington,1998 October,3 Bedroom +,930,a
3524002,Burlington,1998 October,Total,801,a
3524002,Burlington,1999 October,Studio,571,b
3524002,Burlington,1999 October,1 Bedroom,750,a
3524002,Burlington,1999 October,2 Bedroom,838,a
3524002,Burlington,1999 October,3 Bedroom +,978,a
3524002,Burlington,1999 October,Total,835,a
3524002,Burlington,2000 October,Studio,617,b
3524002,Burlington,2000 October,1 Bedroom,768,a
3524002,Burlington,2000 October,2 Bedroom,876,a
3524002,Burlington,2000 October,3 Bedroom +,"1,010",a
3524002,Burlington,2000 October,Total,868,a
3524002,Burlington,2001 October,Studio,595,b
3524002,Burlington,2001 October,1 Bedroom,790,a
3524002,Burlington,2001 October,2 Bedroom,878,a
3524002,Burlington,2001 October,3 Bedroom +,"1,028",a
3524002,Burlington,2001 October,Total,878,a
3524002,Burlington,2002 October,Studio,673,b
3524002,Burlington,2002 October,1 Bedroom,823,a
3524002,Burlington,2002 October,2 Bedroom,935,a
3524002,Burlington,2002 October,3 Bedroom +,"1,077",a
3524002,Burlington,2002 October,Total,927,a
3524002,Burlington,2003 October,Studio,662,a
3524002,Burlington,2003 October,1 Bedroom,821,a
3524002,Burlington,2003 October,2 Bedroom,931,a
3524002,Burlington,2003 October,3 Bedroom +,"1,081",a
3524002,Burlington,2003 October,Total,927,a
3524002,Burlington,2004 October,Studio,660,a
3524002,Burlington,2004 October,1 Bedroom,819,a
3524002,Burlington,2004 October,2 Bedroom,947,a
3524002,Burlington,2004 October,3 Bedroom +,"1,111",a
3524002,Burlington,2004 October,Total,938,a
3524002,Burlington,2005 October,Studio,665,b
3524002,Burlington,2005 October,1 Bedroom,835,a
3524002,Burlington,2005 October,2 Bedroom,938,a
3524002,Burlington,2005 October,3 Bedroom +,"1,082",a
3524002,Burlington,2005 October,Total,932,a
3524002,Burlington,2006 October,Studio,721,b
3524002,Burlington,2006 October,1 Bedroom,849,a
3524002,Burlington,2006 October,2 Bedroom,958,a
3524002,Burlington,2006 October,3 Bedroom +,"1,066",a
3524002,Burlington,2006 October,Total,940,a
3524002,Burlington,2007 October,Studio,704,b
3524002,Burlington,2007 October,1 Bedroom,877,a
3524002,Burlington,2007 October,2 Bedroom,"1,002",a
3524002,Burlington,2007 October,3 Bedroom +,"1,113",a
3524002,Burlington,2007 October,Total,983,a
3524002,Burlington,2008 October,Studio,833,a
3524002,Burlington,2008 October,1 Bedroom,889,a
3524002,Burlington,2008 October,2 Bedroom,993,a
3524002,Burlington,2008 October,3 Bedroom +,"1,171",a
3524002,Burlington,2008 October,Total,989,a
3524002,Burlington,2009 October,Studio,721,b
3524002,Burlington,2009 October,1 Bedroom,878,a
3524002,Burlington,2009 October,2 Bedroom,989,a
3524002,Burlington,2009 October,3 Bedroom +,"1,172",a
3524002,Burlington,2009 October,Total,990,a
3524002,Burlington,2010 October,Studio,848,b
3524002,Burlington,2010 October,1 Bedroom,929,a
3524002,Burlington,2010 October,2 Bedroom,"1,060",a
3524002,Burlington,2010 October,3 Bedroom +,"1,223",a
3524002,Burlington,2010 October,Total,"1,050",a
3524002,Burlington,2011 October,Studio,868,b
3524002,Burlington,2011 October,1 Bedroom,967,a
3524002,Burlington,2011 October,2 Bedroom,"1,097",a
3524002,Burlington,2011 October,3 Bedroom +,"1,261",a
3524002,Burlington,2011 October,Total,"1,088",a
3524002,Burlington,2012 October,Studio,897,b
3524002,Burlington,2012 October,1 Bedroom,986,a
3524002,Burlington,2012 October,2 Bedroom,"1,123",a
3524002,Burlington,2012 October,3 Bedroom +,"1,286",a
3524002,Burlington,2012 October,Total,"1,107",a
3524002,Burlington,2013 October,Studio,930,b
3524002,Burlington,2013 October,1 Bedroom,"1,020",a
3524002,Burlington,2013 October,2 Bedroom,"1,154",a
3524002,Burlington,2013 October,3 Bedroom +,"1,333",a
3524002,Burlington,2013 October,Total,"1,140",a
3524002,Burlington,2014 October,Studio,933,b
3524002,Burlington,2014 October,1 Bedroom,"1,077",a
3524002,Burlington,2014 October,2 Bedroom,"1,203",a
3524002,Burlington,2014 October,3 Bedroom +,"1,371",a
3524002,Burlington,2014 October,Total,"1,190",a
3524002,Burlington,2015 October,Studio,859,b
3524002,Burlington,2015 October,1 Bedroom,"1,123",a
3524002,Burlington,2015 October,2 Bedroom,"1,266",a
3524002,Burlington,2015 October,3 Bedroom +,"1,422",a
3524002,Burlington,2015 October,Total,"1,249",a
3524002,Burlington,2016 October,Studio,909,a
3524002,Burlington,2016 October,1 Bedroom,"1,158",a
3524002,Burlington,2016 October,2 Bedroom,"1,290",a
3524002,Burlington,2016 October,3 Bedroom +,"1,476",a
3524002,Burlington,2016 October,Total,"1,275",a
3524002,Burlington,2017 October,Studio,897,b
3524002,Burlington,2017 October,1 Bedroom,"1,240",a
3524002,Burlington,2017 October,2 Bedroom,"1,365",a
3524002,Burlington,2017 October,3 Bedroom +,"1,552",a
3524002,Burlington,2017 October,Total,"1,357",a
3524002,Burlington,2018 October,Studio,"1,456",d
3524002,Burlington,2018 October,1 Bedroom,"1,282",a
3524002,Burlington,2018 October,2 Bedroom,"1,405",a
3524002,Burlington,2018 October,3 Bedroom +,"1,545",a
3524002,Burlington,2018 October,Total,"1,394",a
3524002,Burlington,2019 October,Studio,"1,047",b
3524002,Burlington,2019 October,1 Bedroom,"1,350",a
3524002,Burlington,2019 October,2 Bedroom,"1,511",a
3524002,Burlington,2019 October,3 Bedroom +,"1,606",a
3524002,Burlington,2019 October,Total,"1,475",a
3524002,Burlington,2020 October,Studio,"1,216",b
3524002,Burlington,2020 October,1 Bedroom,"1,461",a
3524002,Burlington,2020 October,2 Bedroom,"1,623",a
3524002,Burlington,2020 October,3 Bedroom +,"1,640",a
3524002,Burlington,2020 October,Total,"1,573",a
3524002,Burlington,2021 October,Studio,"1,237",b
3524002,Burlington,2021 October,1 Bedroom,"1,441",a
3524002,Burlington,2021 October,2 Bedroom,"1,631",a
3524002,Burlington,2021 October,3 Bedroom +,"1,691",a
3524002,Burlington,2021 October,Total,"1,584",a
3524002,Burlington,2022 October,Studio,"1,185",b
3524002,Burlington,2022 October,1 Bedroom,"1,533",a
3524002,Burlington,2022 October,2 Bedroom,"1,757",a
3524002,Burlington,2022 October,3 Bedroom +,"1,772",a
3524002,Burlington,2022 October,Total,"1,688",a
3524002,Burlington,2023 October,Studio,"1,196",b
3524002,Burlington,2023 October,1 Bedroom,"1,613",a
3524002,Burlington,2023 October,2 Bedroom,"1,823",a
3524002,Burlington,2023 October,3 Bedroom +,"1,804",a
3524002,Burlington,2023 October,Total,"1,761",a
3524002,Burlington,2024 October,Studio,"1,441",b
3524002,Burlington,2024 October,1 Bedroom,"1,726",a
3524002,Burlington,2024 October,2 Bedroom,"1,993",a
3524002,Burlington,2024 October,3 Bedroom +,"2,112",a
3524002,Burlington,2024 October,Total,"1,929",a
3524002,Burlington,2025 October,Studio,"1,539",c
3524002,Burlington,2025 October,1 Bedroom,"1,744",a
3524002,Burlington,2025 October,2 Bedroom,"2,050",a
3524002,Burlington,2025 October,3 Bedroom +,"2,196",a
3524002,Burlington,2025 October,Total,"1,977",a
3524001,Oakville,1990 October,Studio,432,a
3524001,Oakville,1990 October,1 Bedroom,546,a
3524001,Oakville,1990 October,2 Bedroom,649,a
3524001,Oakville,1990 October,3 Bedroom +,816,a
3524001,Oakville,1990 October,Total,639,a
3524001,Oakville,1991 October,Studio,464,a
3524001,Oakville,1991 October,1 Bedroom,592,a
3524001,Oakville,1991 October,2 Bedroom,728,a
3524001,Oakville,1991 October,3 Bedroom +,913,a
3524001,Oakville,1991 October,Total,713,a
3524001,Oakville,1992 October,Studio,467,a
3524001,Oakville,1992 October,1 Bedroom,603,a
3524001,Oakville,1992 October,2 Bedroom,722,a
3524001,Oakville,1992 October,3 Bedroom +,933,a
3524001,Oakville,1992 October,Total,709,a
3524001,Oakville,1993 October,Studio,499,a
3524001,Oakville,1993 October,1 Bedroom,617,a
3524001,Oakville,1993 October,2 Bedroom,755,a
3524001,Oakville,1993 October,3 Bedroom +,924,a
3524001,Oakville,1993 October,Total,736,a
3524001,Oakville,1994 October,Studio,494,a
3524001,Oakville,1994 October,1 Bedroom,645,a
3524001,Oakville,1994 October,2 Bedroom,776,a
3524001,Oakville,1994 October,3 Bedroom +,945,a
3524001,Oakville,1994 October,Total,755,a
3524001,Oakville,1995 October,Studio,498,b
3524001,Oakville,1995 October,1 Bedroom,664,a
3524001,Oakville,1995 October,2 Bedroom,814,a
3524001,Oakville,1995 October,3 Bedroom +,990,a
3524001,Oakville,1995 October,Total,790,a
3524001,Oakville,1996 October,Studio,543,a
3524001,Oakville,1996 October,1 Bedroom,689,a
3524001,Oakville,1996 October,2 Bedroom,830,a
3524001,Oakville,1996 October,3 Bedroom +,"1,025",a
3524001,Oakville,1996 October,Total,811,a
3524001,Oakville,1997 October,Studio,523,a
3524001,Oakville,1997 October,1 Bedroom,699,a
3524001,Oakville,1997 October,2 Bedroom,842,a
3524001,Oakville,1997 October,3 Bedroom +,"1,023",a
3524001,Oakville,1997 October,Total,816,a
3524001,Oakville,1998 October,Studio,593,a
3524001,Oakville,1998 October,1 Bedroom,765,a
3524001,Oakville,1998 October,2 Bedroom,919,a
3524001,Oakville,1998 October,3 Bedroom +,"1,091",a
3524001,Oakville,1998 October,Total,886,a
3524001,Oakville,1999 October,Studio,622,a
